UserId,UserName,Followers,TotalTweets,TotalLikes,AverageLikes,MeanLikes,TotalReplies,AverageReplies,MeanReplies,TotalRetweets,AverageRetweets,MeanRetweets,LogFollowers,LogRetweets,PopularityCluster
14454247,SPIEGEL EIL,1888007,1,110,110.0,110.0,0,0.0,0.0,25,25.0,25.0,14.45,3.26,9
9204502,BILD,1873691,11,769,51.0,69.91,0,0.0,0.0,187,5.0,17.0,14.44,5.24,9
2228878592,Andrew Yang?????,1826795,1,9913,9913.0,9913.0,0,0.0,0.0,595,595.0,595.0,14.42,6.39,9
114508061,Süddeutsche Zeitung,1811536,3,443,12.0,147.67,1,0.0,0.33,100,7.0,33.33,14.41,4.62,9
13951532,ProSieben,1798301,1,29,29.0,29.0,0,0.0,0.0,3,3.0,3.0,14.4,1.39,9
8720562,WELT,1635003,11,756,24.0,68.73,0,0.0,0.0,225,9.0,20.45,14.31,5.42,9
2785317370,ZDF heute-show,1447264,1,3290,3290.0,3290.0,0,0.0,0.0,75,75.0,75.0,14.19,4.33,9
203123011,CTV News,1437242,1,191,191.0,191.0,0,0.0,0.0,95,95.0,95.0,14.18,4.56,9
18774524,stern,1380331,3,121,35.0,40.33,0,0.0,0.0,35,7.0,11.67,14.14,3.58,9
16012783,The Daily Beast,1359310,1,7477,7477.0,7477.0,0,0.0,0.0,2406,2406.0,2406.0,14.12,7.79,9
18856867,zerohedge,1287849,1,1095,1095.0,1095.0,0,0.0,0.0,546,546.0,546.0,14.07,6.3,9
105554801,Der Postillon,1279907,2,6510,3255.0,3255.0,1,0.5,0.5,820,410.0,410.0,14.06,6.71,9
43430484,Honda,1106242,1,1056,1056.0,1056.0,0,0.0,0.0,101,101.0,101.0,13.92,4.62,9
20545835,Newsmax,1104101,1,65,65.0,65.0,0,0.0,0.0,17,17.0,17.0,13.91,2.89,9
16745492,extra3,1066638,2,2451,1225.5,1225.5,0,0.0,0.0,232,116.0,116.0,13.88,5.45,9
2804548467,Christian Drosten,989239,12,150466,6710.0,12538.83,4,0.0,0.33,29393,1118.5,2449.42,13.8,10.29,9
3292982985,Prof. Karl Lauterbach,953319,82,327229,2831.0,3990.6,46,1.0,0.56,37649,331.0,459.13,13.77,10.54,9
208155240,Maria Bartiromo,951560,1,33,33.0,33.0,0,0.0,0.0,6,6.0,6.0,13.77,1.95,9
931286316,#ThePersistence,931036,1,24196,24196.0,24196.0,0,0.0,0.0,5722,5722.0,5722.0,13.74,8.65,9
27493883,Jon Cooper,923896,2,21094,10547.0,10547.0,0,0.0,0.0,2640,1320.0,1320.0,13.74,7.88,9
1640929196,BrooklynDad_Defiant!,921964,1,7975,7975.0,7975.0,0,0.0,0.0,1059,1059.0,1059.0,13.73,6.97,9
778763106289758208,Jenna Ellis,893683,1,6491,6491.0,6491.0,0,0.0,0.0,1541,1541.0,1541.0,13.7,7.34,9
1101354170,ZDFheute,893184,6,628,43.5,104.67,0,0.0,0.0,135,12.0,22.5,13.7,4.91,9
50772918,Clay Travis,882053,1,5019,5019.0,5019.0,0,0.0,0.0,821,821.0,821.0,13.69,6.71,9
523248016,John Solomon,866190,1,381,381.0,381.0,0,0.0,0.0,174,174.0,174.0,13.67,5.16,9
33608041,Kevin Sorbo,789364,1,57948,57948.0,57948.0,0,0.0,0.0,12682,12682.0,12682.0,13.58,9.45,9
5876652,Sascha Lobo,775532,1,8316,8316.0,8316.0,0,0.0,0.0,981,981.0,981.0,13.56,6.89,9
19232587,ntv Nachrichten,770250,3,1185,48.0,395.0,0,0.0,0.0,194,5.0,64.67,13.55,5.27,9
2421067430,Tea Pain,767999,1,283,283.0,283.0,0,0.0,0.0,78,78.0,78.0,13.55,4.37,9
18047862,Frankfurter Allgemeine,736612,4,172,21.5,43.0,0,0.0,0.0,53,10.5,13.25,13.51,3.99,9
611986351,Kim Dotcom,726199,1,1027,1027.0,1027.0,0,0.0,0.0,388,388.0,388.0,13.5,5.96,9
2902821,De Telegraaf,719304,1,11,11.0,11.0,0,0.0,0.0,6,6.0,6.0,13.49,1.95,9
90651198,Greg Abbott,711219,3,28120,7380.0,9373.33,0,0.0,0.0,9868,3580.0,3289.33,13.47,9.2,9
18831926,Eric Feigl-Ding,701419,2,22189,11094.5,11094.5,0,0.0,0.0,9480,4740.0,4740.0,13.46,9.16,9
2853461537,Scott Adams,679150,1,2059,2059.0,2059.0,0,0.0,0.0,323,323.0,323.0,13.43,5.78,9
15243812,taz,678027,1,9,9.0,9.0,0,0.0,0.0,6,6.0,6.0,13.43,1.95,9
15084853,The Irish Times,654119,1,36,36.0,36.0,0,0.0,0.0,7,7.0,7.0,13.39,2.08,9
5494392,FOCUS Online,637664,4,101,19.0,25.25,0,0.0,0.0,39,9.5,9.75,13.37,3.69,9
86626845,Eric Topol,630916,6,8718,889.0,1453.0,1,0.0,0.17,2984,378.0,497.33,13.35,8.0,9
800707492346925056,Axios,620336,1,30,30.0,30.0,0,0.0,0.0,21,21.0,21.0,13.34,3.09,9
38271276,Matt Taibbi,616104,1,4942,4942.0,4942.0,0,0.0,0.0,1492,1492.0,1492.0,13.33,7.31,9
1364378809,Robert Koch-Institut,598087,4,4839,271.0,1209.75,1,0.0,0.25,1233,56.0,308.25,13.3,7.12,9
122104353,Christian Lindner,596318,8,10649,705.5,1331.12,3,0.0,0.38,746,48.0,93.25,13.3,6.62,9
2809959174,Doug Ford,596272,1,459,459.0,459.0,0,0.0,0.0,96,96.0,96.0,13.3,4.57,9
47375691,Sahra Wagenknecht,562956,3,5867,1605.0,1955.67,0,0.0,0.0,1115,298.0,371.67,13.24,7.02,9
19489239,The Jerusalem Post,554418,2,5784,2892.0,2892.0,0,0.0,0.0,2918,1459.0,1459.0,13.23,7.98,9
581999965,Dean Cain,552724,5,28453,8158.0,5690.6,4,1.0,0.8,5402,1036.0,1080.4,13.22,8.59,9
20694291,Armin Wolf,545898,8,16192,1548.5,2024.0,0,0.0,0.0,1559,165.5,194.88,13.21,7.35,9
726767006905573376,Dr. Glaucomflecken,541691,1,223,223.0,223.0,1,1.0,1.0,20,20.0,20.0,13.2,3.04,9
208120290,U.S. FDA,530135,3,123836,2782.0,41278.67,0,0.0,0.0,55110,2057.0,18370.0,13.18,10.92,9
38150247,Olaf Scholz,508219,2,1438,719.0,719.0,1,0.5,0.5,182,91.0,91.0,13.14,5.21,9
15652540,KTVU,483626,1,2292,2292.0,2292.0,0,0.0,0.0,1318,1318.0,1318.0,13.09,7.18,9
713035525,Andrej Babi?,483215,1,126,126.0,126.0,0,0.0,0.0,5,5.0,5.0,13.09,1.79,9
46623193,Sebastian Kurz,482173,1,343,343.0,343.0,0,0.0,0.0,52,52.0,52.0,13.09,3.97,9
56488059,Pfizer Inc.,481403,1,1606,1606.0,1606.0,0,0.0,0.0,1114,1114.0,1114.0,13.08,7.02,9
94761188,The New Indian Express,476720,1,11,11.0,11.0,1,1.0,1.0,3,3.0,3.0,13.07,1.39,9
22926365,Tagesspiegel,475014,9,789,52.0,87.67,0,0.0,0.0,172,10.0,19.11,13.07,5.15,9
19609062,WDR aktuell,471197,5,930,109.0,186.0,1,0.0,0.2,302,24.0,60.4,13.06,5.71,9
2152983800,tagesthemen,470607,3,1291,485.0,430.33,0,0.0,0.0,266,107.0,88.67,13.06,5.59,9
14273050,Neue Zürcher Zeitung,459035,14,166,6.5,11.86,0,0.0,0.0,54,2.5,3.86,13.04,4.01,9
1465347964252180493,"Peter McCullough, MD MPH",451257,1,6301,6301.0,6301.0,1,1.0,1.0,1306,1306.0,1306.0,13.02,7.18,9
879161563,C. Michael Gibson MD,439867,1,18,18.0,18.0,0,0.0,0.0,11,11.0,11.0,12.99,2.48,9
29097819,The Epoch Times,438167,2,223,111.5,111.5,0,0.0,0.0,99,49.5,49.5,12.99,4.61,9
15786941,20 Minuten,430475,6,103,12.5,17.17,0,0.0,0.0,23,1.5,3.83,12.97,3.18,9
711760467383877632,WION,428968,1,16,16.0,16.0,0,0.0,0.0,4,4.0,4.0,12.97,1.61,9
806344552718045184,Dr. Simone Gold,422655,3,96837,37123.0,32279.0,0,0.0,0.0,48505,14289.0,16168.33,12.95,10.79,9
948946378939609089,Governor Phil Murphy,416404,1,1065,1065.0,1065.0,0,0.0,0.0,131,131.0,131.0,12.94,4.88,9
25816369,Dr. David Samadi,381668,1,11761,11761.0,11761.0,0,0.0,0.0,4159,4159.0,4159.0,12.85,8.33,9
1339166129110065152,GB News,377726,1,3550,3550.0,3550.0,0,0.0,0.0,844,844.0,844.0,12.84,6.74,9
793778228,Markus Söder,361952,5,6042,1415.0,1208.4,0,0.0,0.0,404,84.0,80.8,12.8,6.0,9
23085695,DER STANDARD,357625,4,129,32.5,32.25,0,0.0,0.0,24,4.5,6.0,12.79,3.22,9
71627462,Jonah Goldberg,350796,1,2234,2234.0,2234.0,0,0.0,0.0,482,482.0,482.0,12.77,6.18,9
44101578,DIE LINKE,347078,1,271,271.0,271.0,1,1.0,1.0,33,33.0,33.0,12.76,3.53,9
472412809,Florian Philippot,337932,1,1608,1608.0,1608.0,0,0.0,0.0,684,684.0,684.0,12.73,6.53,9
233737858,Senator Ron Johnson,328038,2,17561,8780.5,8780.5,0,0.0,0.0,7627,3813.5,3813.5,12.7,8.94,9
17864468,SRF News,321141,11,303,10.0,27.55,0,0.0,0.0,110,4.0,10.0,12.68,4.71,9
138809881,Matt Schlapp,320367,1,116,116.0,116.0,0,0.0,0.0,28,28.0,28.0,12.68,3.37,9
98992586,Jimmy Dore,319767,1,4418,4418.0,4418.0,1,1.0,1.0,984,984.0,984.0,12.68,6.89,9
2478349112,BMG,314551,21,3417,88.0,162.71,2,0.0,0.1,733,26.0,34.9,12.66,6.6,9
60680268,Jedediah Bila,306964,1,52923,52923.0,52923.0,0,0.0,0.0,8814,8814.0,8814.0,12.63,9.08,9
825306344961998848,Volksverpetzer,305037,7,10750,1838.0,1535.71,1,0.0,0.14,1192,188.0,170.29,12.63,7.08,9
168541923,ACT For America,304643,1,406,406.0,406.0,0,0.0,0.0,120,120.0,120.0,12.63,4.8,9
53789862,Max Blumenthal,290310,1,570,570.0,570.0,1,1.0,1.0,199,199.0,199.0,12.58,5.3,9
298625735,Rajiv Malhotra,288949,1,734,734.0,734.0,0,0.0,0.0,306,306.0,306.0,12.57,5.73,9
40221869,Micky Beisenherz,283419,1,88,88.0,88.0,0,0.0,0.0,5,5.0,5.0,12.55,1.79,9
704282873231237121,Florian Krammer,279275,2,530,265.0,265.0,2,1.0,1.0,74,37.0,37.0,12.54,4.32,9
299650387,Jens Spahn,276865,23,15193,567.0,660.57,2,0.0,0.09,1478,42.0,64.26,12.53,7.3,9
149030786,Berliner Zeitung,276257,2,22,11.0,11.0,0,0.0,0.0,10,5.0,5.0,12.53,2.4,9
22781017,Blick,269691,13,101,5.0,7.77,0,0.0,0.0,32,1.0,2.46,12.51,3.5,9
19709133,WirtschaftsWoche,254367,1,851,851.0,851.0,0,0.0,0.0,527,527.0,527.0,12.45,6.27,9
102594136,Ben Collins,252540,1,36474,36474.0,36474.0,0,0.0,0.0,16166,16166.0,16166.0,12.44,9.69,9
164679813,Ken Olin,251931,2,7067,3533.5,3533.5,0,0.0,0.0,1233,616.5,616.5,12.44,7.12,9
2163723997,"Pierre Kory, MD MPA",251896,26,150218,3697.0,5777.62,8,0.0,0.31,73683,1951.5,2833.96,12.44,11.21,9
15553222,Consequence,249397,1,8275,8275.0,8275.0,0,0.0,0.0,2343,2343.0,2343.0,12.43,7.76,9
21212604,CTV Ottawa,245235,1,129,129.0,129.0,0,0.0,0.0,53,53.0,53.0,12.41,3.99,9
16892009,Medscape,235161,1,58,58.0,58.0,0,0.0,0.0,28,28.0,28.0,12.37,3.37,9
3148736402,??rosanna arquette,232887,1,16002,16002.0,16002.0,0,0.0,0.0,1882,1882.0,1882.0,12.36,7.54,9
16041234,Raw Story,231251,1,66,66.0,66.0,0,0.0,0.0,52,52.0,52.0,12.35,3.97,9
15856435,MSN,227451,1,1,1.0,1.0,0,0.0,0.0,4,4.0,4.0,12.33,1.61,9
21107582,CSU,227373,1,55,55.0,55.0,0,0.0,0.0,14,14.0,14.0,12.33,2.71,9
16569660,Marina Weisband,223278,2,3577,1788.5,1788.5,0,0.0,0.0,265,132.5,132.5,12.32,5.58,9
283258698,Marie von den Benken,221947,2,4503,2251.5,2251.5,0,0.0,0.0,240,120.0,120.0,12.31,5.48,9
1367092300627771402,Geert Vanden Bossche,219368,1,1620,1620.0,1620.0,0,0.0,0.0,1172,1172.0,1172.0,12.3,7.07,9
15903326,Tilo Jung,205864,1,1740,1740.0,1740.0,0,0.0,0.0,232,232.0,232.0,12.23,5.45,9
1059395748289232896,Friedrich Merz,205174,1,4784,4784.0,4784.0,0,0.0,0.0,611,611.0,611.0,12.23,6.42,9
1255176009764294656,FLCCC?Front Line COVID-19 Critical Care Alliance,194312,39,68500,1076.0,1756.41,4,0.0,0.1,37845,476.0,970.38,12.18,10.54,9
177584156,Janie Johnson - America is Exceptional,193433,1,3825,3825.0,3825.0,0,0.0,0.0,1167,1167.0,1167.0,12.17,7.06,9
96906231,Viva Frei,193020,2,2067,1033.5,1033.5,0,0.0,0.0,286,143.0,143.0,12.17,5.66,9
2797521996,David Davis,188698,2,24341,12170.5,12170.5,0,0.0,0.0,10033,5016.5,5016.5,12.15,9.21,9
29079848,Jan Fleischhauer,183256,1,2135,2135.0,2135.0,0,0.0,0.0,346,346.0,346.0,12.12,5.85,9
102911449,Jörg #StandingWithUkraine,182318,1,253,253.0,253.0,1,1.0,1.0,15,15.0,15.0,12.11,2.77,9
214032204,Alain Berset,180978,3,540,214.0,180.0,3,1.0,1.0,94,31.0,31.33,12.11,4.55,9
106258698,???,179787,1,2136,2136.0,2136.0,0,0.0,0.0,1021,1021.0,1021.0,12.1,6.93,9
1427361863830949908,Jay Bhattacharya,179546,1,1095,1095.0,1095.0,0,0.0,0.0,169,169.0,169.0,12.1,5.14,9
38029205,LeGate ????,178599,1,5568,5568.0,5568.0,0,0.0,0.0,2638,2638.0,2638.0,12.09,7.88,9
21780934,ZDF Morgenmagazin,177512,1,44,44.0,44.0,0,0.0,0.0,6,6.0,6.0,12.09,1.95,9
334904627,Igor Levit,177391,1,429,429.0,429.0,1,1.0,1.0,14,14.0,14.0,12.09,2.71,9
126278129,?? DonJoschi ??,176692,1,0,0.0,0.0,1,1.0,1.0,67,67.0,67.0,12.08,4.22,9
34747812,Alberta Government,174889,1,320,320.0,320.0,0,0.0,0.0,116,116.0,116.0,12.07,4.76,9
1627905570,Manuela Schwesig,174812,1,1995,1995.0,1995.0,0,0.0,0.0,314,314.0,314.0,12.07,5.75,9
1237612672373248000,Murray ??,173710,1,22476,22476.0,22476.0,0,0.0,0.0,6950,6950.0,6950.0,12.07,8.85,9
19422491,Grant Stern is boosted!,173082,1,4669,4669.0,4669.0,0,0.0,0.0,1161,1161.0,1161.0,12.06,7.06,9
844081278,Alternative für ?? Deutschland,172712,1,695,695.0,695.0,0,0.0,0.0,145,145.0,145.0,12.06,4.98,9
874293924,erzaehlmirnix,169149,1,5805,5805.0,5805.0,0,0.0,0.0,707,707.0,707.0,12.04,6.56,9
326650532,BAG ? OFSP ? UFSP,168973,9,627,43.0,69.67,0,0.0,0.0,134,11.0,14.89,12.04,4.91,9
73383656,Ivan Rioufol ?,167815,1,9583,9583.0,9583.0,1,1.0,1.0,3970,3970.0,3970.0,12.03,8.29,9
14341194,Piratenpartei,164590,1,367,367.0,367.0,0,0.0,0.0,121,121.0,121.0,12.01,4.8,9
16449615,DW Deutsche Welle,164453,1,27,27.0,27.0,0,0.0,0.0,23,23.0,23.0,12.01,3.18,9
1238438247698763781,Sandra Ciesek,164420,15,59091,1656.0,3939.4,6,0.0,0.4,10140,296.0,676.0,12.01,9.22,9
35846496,Natascha Strobl,163394,2,5300,2650.0,2650.0,0,0.0,0.0,308,154.0,154.0,12.0,5.73,9
24892844,phoenix,162480,1,38,38.0,38.0,0,0.0,0.0,17,17.0,17.0,12.0,2.89,9
24273149,FAZ Eilmeldungen,160347,1,3,3.0,3.0,0,0.0,0.0,6,6.0,6.0,11.99,1.95,9
595245502,Talia Lavin,160307,1,5770,5770.0,5770.0,0,0.0,0.0,861,861.0,861.0,11.98,6.76,9
86002394,Bruce Arthur,155956,1,133,133.0,133.0,1,1.0,1.0,47,47.0,47.0,11.96,3.87,9
252398355,Daniel Horowitz,152701,3,978,390.0,326.0,2,1.0,0.67,428,162.0,142.67,11.94,6.06,9
1936091958,Hendrik Streeck,150927,8,25830,2212.0,3228.75,1,0.0,0.12,2636,287.0,329.5,11.92,7.88,9
896731633704947712,The Post Millennial,150313,2,10136,5068.0,5068.0,0,0.0,0.0,2094,1047.0,1047.0,11.92,7.65,9
833398209053605888,Alice Weidel,150153,3,6297,2315.0,2099.0,0,0.0,0.0,1132,325.0,377.33,11.92,7.03,9
1512645733,ORF Breaking News,146911,1,531,531.0,531.0,0,0.0,0.0,84,84.0,84.0,11.9,4.44,9
976417451540967424,Melanie Brinkmann ??,144189,4,19983,4740.5,4995.75,2,0.5,0.5,3860,889.5,965.0,11.88,8.26,9
24274741,FAZ Politik,140178,1,21,21.0,21.0,0,0.0,0.0,7,7.0,7.0,11.85,2.08,9
1675457936,watson News,136914,8,134,7.5,16.75,0,0.0,0.0,19,1.0,2.38,11.83,3.0,9
200659061,François Asselineau,136728,1,406,406.0,406.0,0,0.0,0.0,254,254.0,254.0,11.83,5.54,9
34793128,Rachel Campos-Duffy,136415,1,261,261.0,261.0,1,1.0,1.0,36,36.0,36.0,11.82,3.61,9
823255657902129153,Dr. Urso,136384,3,42989,2319.0,14329.67,0,0.0,0.0,25367,838.0,8455.67,11.82,10.14,9
16753407,Justin Ling,134772,2,970,485.0,485.0,0,0.0,0.0,262,131.0,131.0,11.81,5.57,9
323968570,Paul Ronzheimer,130597,3,2488,413.0,829.33,0,0.0,0.0,547,69.0,182.33,11.78,6.31,9
36713389,Boris Reitschuster,126875,7,7824,1208.0,1117.71,0,0.0,0.0,2496,402.0,356.57,11.75,7.82,9
78957336,FranceSoir,125218,3,2016,881.0,672.0,1,0.0,0.33,1270,549.0,423.33,11.74,7.15,9
112280016,"Nick Searcy, INTERNATIONAL FILM & TELEVISION STAR",124375,2,397,198.5,198.5,2,1.0,1.0,1140,570.0,570.0,11.73,7.04,9
22470711,Martin Thür,122869,3,583,106.0,194.33,1,0.0,0.33,49,19.0,16.33,11.72,3.91,9
20429156,Cochrane,122048,1,21,21.0,21.0,0,0.0,0.0,9,9.0,9.0,11.71,2.3,9
78964894,Ivory Hecker,120021,1,10680,10680.0,10680.0,0,0.0,0.0,4444,4444.0,4444.0,11.7,8.4,9
1302978006441492481,Dr Clare Craig (not one of her impersonators),119143,4,2544,542.5,636.0,1,0.0,0.25,1241,294.5,310.25,11.69,7.12,9
755135678422327296,Bernie's Tweets,118283,1,1418,1418.0,1418.0,0,0.0,0.0,497,497.0,497.0,11.68,6.21,9
17807719,SPIEGEL Ticker,116901,1,10,10.0,10.0,0,0.0,0.0,8,8.0,8.0,11.67,2.2,9
464694427,Robin Alexander,116215,2,848,424.0,424.0,1,0.5,0.5,91,45.5,45.5,11.66,4.52,9
1198373197059678208,Alexander Kekulé,116111,3,336,119.0,112.0,0,0.0,0.0,67,21.0,22.33,11.66,4.22,9
821699497,Christine Elliott,114609,1,134,134.0,134.0,0,0.0,0.0,11,11.0,11.0,11.65,2.48,9
1144128948240035840,Sassy Ass Cindy,113986,1,592,592.0,592.0,0,0.0,0.0,117,117.0,117.0,11.64,4.77,9
778341409313042432,Michael Levitt,112703,1,879,879.0,879.0,0,0.0,0.0,569,569.0,569.0,11.63,6.35,9
15901817,heise Security,108002,1,47,47.0,47.0,0,0.0,0.0,44,44.0,44.0,11.59,3.81,9
11622712,JD Rucker,105315,1,3442,3442.0,3442.0,0,0.0,0.0,934,934.0,934.0,11.56,6.84,9
2313799808,Bundesministerium der Justiz,105063,1,341,341.0,341.0,0,0.0,0.0,76,76.0,76.0,11.56,4.34,9
17847906,Karol Markowicz,105051,1,7453,7453.0,7453.0,0,0.0,0.0,3406,3406.0,3406.0,11.56,8.13,9
2985335882,??? ????? ??,104752,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,11.56,7.32,9
19334118,Arieh Kovler,104343,1,688,688.0,688.0,0,0.0,0.0,154,154.0,154.0,11.56,5.04,9
62469990,Bev Turner ?,103707,1,914,914.0,914.0,0,0.0,0.0,377,377.0,377.0,11.55,5.93,9
14859899,Robert Misik | misik.at,102291,2,821,410.5,410.5,0,0.0,0.0,56,28.0,28.0,11.54,4.04,9
456663777,WDR Aktuelle Stunde,101982,1,370,370.0,370.0,0,0.0,0.0,115,115.0,115.0,11.53,4.75,9
702798054357909504,Anna Brees,101709,7,4445,598.0,635.0,3,0.0,0.43,2491,288.0,355.86,11.53,7.82,9
8349572,Justin Hart,101411,1,401,401.0,401.0,0,0.0,0.0,23,23.0,23.0,11.53,3.18,9
1121700961125314560,Verteidigungsministerium,99737,1,304,304.0,304.0,0,0.0,0.0,46,46.0,46.0,11.51,3.85,9
49698174,Tom Elliott,95572,1,2220,2220.0,2220.0,0,0.0,0.0,984,984.0,984.0,11.47,6.89,9
587212706,Nikolaus Blome,95468,1,2714,2714.0,2714.0,0,0.0,0.0,350,350.0,350.0,11.47,5.86,9
68537333,BAM Investor,95167,1,26,26.0,26.0,0,0.0,0.0,11,11.0,11.0,11.46,2.48,9
2420848054,Leslieoo7 ????,94450,1,146,146.0,146.0,0,0.0,0.0,34,34.0,34.0,11.46,3.56,9
948226952292454401,Anne Will ??,93779,1,2939,2939.0,2939.0,0,0.0,0.0,557,557.0,557.0,11.45,6.32,9
4097559143,Katarina Barley,93213,1,8961,8961.0,8961.0,0,0.0,0.0,402,402.0,402.0,11.44,6.0,9
15079601,The_Real_Fly,89018,1,472,472.0,472.0,0,0.0,0.0,147,147.0,147.0,11.4,5.0,9
843210563190771713,Hans-Georg Maaßen,85953,1,1362,1362.0,1362.0,0,0.0,0.0,371,371.0,371.0,11.36,5.92,9
395873726,Katharina Nocun,84490,1,5729,5729.0,5729.0,0,0.0,0.0,602,602.0,602.0,11.34,6.4,9
19228733,MDR AKTUELL,81976,2,57,28.5,28.5,0,0.0,0.0,32,16.0,16.0,11.31,3.5,9
1109532876310302721,Wittgenstein,80930,3,3153,845.0,1051.0,0,0.0,0.0,1994,512.0,664.67,11.3,7.6,9
878575811250573312,Argo Nerd,80764,3,6938,2338.0,2312.67,0,0.0,0.0,1468,221.0,489.33,11.3,7.29,9
15063486,CatoTheYounger,80690,1,0,0.0,0.0,1,1.0,1.0,1709,1709.0,1709.0,11.3,7.44,9
895118100,John Bowe,80521,1,4322,4322.0,4322.0,0,0.0,0.0,2186,2186.0,2186.0,11.3,7.69,9
761597234530152450,Dr. Lawrence Sellin,80511,1,193,193.0,193.0,0,0.0,0.0,99,99.0,99.0,11.3,4.61,9
2715046843,Isabella Eckerle,80238,3,15653,2977.0,5217.67,0,0.0,0.0,3251,671.0,1083.67,11.29,8.09,9
3028493620,? ? ? ? ? ? ? ? ? ???,78671,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,11.27,6.94,9
485762730,George A. Rauscher,78536,1,115,115.0,115.0,0,0.0,0.0,10,10.0,10.0,11.27,2.4,9
407395156,Timothy Caulfield,78310,1,86,86.0,86.0,0,0.0,0.0,28,28.0,28.0,11.27,3.37,9
90524645,BR24,77630,3,154,7.0,51.33,1,0.0,0.33,53,3.0,17.67,11.26,3.99,9
330976924,Kronen Zeitung,77506,5,275,36.0,55.0,0,0.0,0.0,143,9.0,28.6,11.26,4.97,9
267722784,BZgA,76769,1,43,43.0,43.0,0,0.0,0.0,14,14.0,14.0,11.25,2.71,9
1138396700,Mythinformed MKE,76557,4,38213,7571.5,9553.25,0,0.0,0.0,15907,3433.5,3976.75,11.25,9.67,9
710201540116652033,Prof. Dr. Jörg Meuthen,76311,1,609,609.0,609.0,0,0.0,0.0,130,130.0,130.0,11.24,4.88,9
2969727718,BMBF,73955,1,39,39.0,39.0,0,0.0,0.0,17,17.0,17.0,11.21,2.89,9
752130147952758785,Sarah Bosetti,73318,2,13955,6977.5,6977.5,0,0.0,0.0,2204,1102.0,1102.0,11.2,7.7,9
1193983696627544065,Viola Priesemann,73238,1,1449,1449.0,1449.0,1,1.0,1.0,290,290.0,290.0,11.2,5.67,9
1361872532,Laura Dodsworth,72571,1,2509,2509.0,2509.0,0,0.0,0.0,513,513.0,513.0,11.19,6.24,9
245649240,Brandon Darby,72113,1,7067,7067.0,7067.0,0,0.0,0.0,2613,2613.0,2613.0,11.19,7.87,9
1219389106217783297,Clifton Did Not Vote for Any of this Shit.,71475,1,681,681.0,681.0,0,0.0,0.0,38,38.0,38.0,11.18,3.66,9
323494714,Anya Parampil,71452,1,1101,1101.0,1101.0,1,1.0,1.0,343,343.0,343.0,11.18,5.84,9
2250114852,Quarks,71381,4,4836,398.5,1209.0,2,0.5,0.5,1420,104.5,355.0,11.18,7.26,9
3082383264,Ruprecht Polenz ??????????,70840,2,2844,1422.0,1422.0,0,0.0,0.0,255,127.5,127.5,11.17,5.55,9
2944585210,Annika Brockschmidt,70685,3,749,257.0,249.67,3,1.0,1.0,116,38.0,38.67,11.17,4.76,9
741977462028926976,Rosie Memos,70164,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,11.16,6.94,9
1095900942,Renate Bergmann,68913,1,1240,1240.0,1240.0,0,0.0,0.0,83,83.0,83.0,11.14,4.43,9
809188392089092097,Neverforgetniki,67282,2,4310,2155.0,2155.0,0,0.0,0.0,919,459.5,459.5,11.12,6.82,9
818525959506821120,Max Otte,67169,2,4160,2080.0,2080.0,1,0.5,0.5,329,164.5,164.5,11.11,5.8,9
241534687,Mike Yardley,66849,1,3725,3725.0,3725.0,0,0.0,0.0,1209,1209.0,1209.0,11.11,7.1,9
16808099,Ralf Stegner,66434,1,1094,1094.0,1094.0,0,0.0,0.0,156,156.0,156.0,11.1,5.06,9
184789840,Aaron Ginn,65733,1,709,709.0,709.0,0,0.0,0.0,233,233.0,233.0,11.09,5.46,9
1257898714917715969,Stefan Homburg,65525,13,17341,1035.0,1333.92,4,0.0,0.31,6420,341.0,493.85,11.09,8.77,9
101597075,Marie Oakes,65368,2,1162,581.0,581.0,0,0.0,0.0,418,209.0,209.0,11.09,6.04,9
4175759465,Health Nerd,65293,2,3894,1947.0,1947.0,0,0.0,0.0,1429,714.5,714.5,11.09,7.27,9
3064984647,Roman Baber,64894,1,913,913.0,913.0,0,0.0,0.0,350,350.0,350.0,11.08,5.86,9
444969570,Beate Meinl-Reisinger,64464,1,125,125.0,125.0,1,1.0,1.0,23,23.0,23.0,11.07,3.18,9
15719232,Jan Jekielek,64097,1,406,406.0,406.0,0,0.0,0.0,269,269.0,269.0,11.07,5.6,9
792690654476378112,Anwaltsgefaxe ??,63756,1,4705,4705.0,4705.0,0,0.0,0.0,292,292.0,292.0,11.06,5.68,9
910913583168573440,AfD-Fraktion im Deutschen Bundestag ??,63226,2,1456,728.0,728.0,0,0.0,0.0,326,163.0,163.0,11.05,5.79,9
128026256,Chan-jo Jun ??,63025,1,7330,7330.0,7330.0,0,0.0,0.0,267,267.0,267.0,11.05,5.59,9
1001524548066562048,Schwesterfraudoktor,62635,1,148,148.0,148.0,0,0.0,0.0,13,13.0,13.0,11.05,2.64,9
3058262529,Pamela Rendi-Wagner,62291,3,5203,1689.0,1734.33,0,0.0,0.0,667,184.0,222.33,11.04,6.5,9
4201110910,Dr. Natalie Grams-Nobmann,62226,3,4395,485.0,1465.0,2,1.0,0.67,855,95.0,285.0,11.04,6.75,9
